"Division","Season","Date","HomeTeam","AwayTeam","Time","Attendance","Capacity","HomeScore","AwayScore","FullResult","HalfHomeScore","HalfAwayScore","HalfResult","HomeShots","AwayShots","HomeShotsTarget","AwayShotsTarget","HomeFouls","AwayFouls","HomeCorners","AwayCorners","HomeYellows","AwayYellows","HomeReds","AwayReds","HomeValue","AwayValue","InterBreak","Weekday","Round","Delayed","NotHomeStadium","NewCoachHome","NewCoachAway","SecondNewCoachHome","SecondNewCoachAway","ThirdNewCoachHome","ThirdNewCoachAway","HomeChampion","AwayChampion","HomeRelegated","AwayRrelegated","HomeUnempl","AwayUnempl","HHIHome","dHHIHome","AvgValueHome","StdvValueHome","MedianValueHome","HHIAway","dHHIAway","AvgValueAway","StdvValueAway","MedianValueAway","HomeGDP","AwayGDP","TransportTime","TransportKm","TVHome","TVAway","AvgAgeHome","StdvAgeHome","MedianAgeHome","MinAgeHome","MaxAgeHome","AvgAgeAway","StdvAgeAway","MedianAgeAway","MinAgeAway","MaxAgeAway","RightHome","LeftHome","BothHome","AvgHeightHome","MinHeightHome","MaxHeightHome","StdvHeightHome","RightAway","LeftAway","BothAway","AvgHeightAway","MinHeightAway","MaxHeightAway","StdvHeightAway","Month"
"D1","14_15","18/10/14","Stuttgart","Leverkusen","15:30",40900,60441,3,3,"D",0,3,"A",13,17,6,6,14,19,6,7,3,2,0,0,97900000,166500000,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,6.5,9.3,0.0609745409472257,0.0276412076138924,3263333.33333333,2971669.93830442,2500000,0.0749259095596879,0.0364643710981494,6405769.23076923,6237238.15425541,3e+06,4.81620858411873,4.62044688606533,164,393,27974000,35807000,23.7,3.45591280754207,23.5,18,30,23.9230769230769,4.77914602061817,24,17,33,0.766666650772095,0.233333334326744,0,183.800003051758,171,194,6.1273832321167,0.884615361690521,0.0769230797886848,0.0384615398943424,184.576919555664,172,196,5.60837268829346,10
"D1","14_15","19/10/14","Hamburg","Hoffenheim","15:30",49003,57000,1,1,"D",1,1,"D",17,9,6,4,16,24,5,2,1,3,0,0,114950000,100030000,1,7,8,0,0,1,0,0,0,0,0,0,0,0,0,8.6,5,0.0600152192804292,0.033699429806745,3025000,3423169.89138184,2250000,0.0832014565716231,0.0498681232382898,3334166.66666667,4078114.77755211,2500000,4.7283618184242,4.4371447276028,314,608,24617000,25736000,24.7142857142857,4.30076009516014,24,18,34,23.3666666666667,3.75484871717742,24,17,30,0.631578922271729,0.315789461135864,0.0526315793395042,182.342102050781,166,195,7.24951553344727,0.833333313465118,0.100000001490116,0.0666666701436043,184.466659545898,172,199,6.31764554977417,10
"D1","14_15","19/10/14","Paderborn","Ein Frankfurt","17:30",15000,15000,3,1,"H",0,0,"D",14,11,5,3,10,13,3,4,0,1,0,0,22450000,73980000,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,6.9,8.3,0.0487844802357131,0.0130701945214274,801785.714285714,485040.893500071,8e+05,0.0592261184481253,0.0258927851147919,2465833.33333333,2173270.22531075,2500000,4.49566350936051,4.90469816233473,171,266,19022000,23498000,25.1428571428571,3.84256504466079,25,17,33,24.1,4.61410879802373,24,17,35,0.642857134342194,0.214285716414452,0.142857149243355,184.178573608398,174,194,5.99415493011475,0.800000011920929,0.200000002980232,0,183.733337402344,170,196,6.01683473587036,10
"D1","14_15","24/10/14","Werder Bremen","FC Koln","20:30",42100,42100,0,1,"A",0,0,"D",11,10,4,4,19,12,8,1,3,0,0,0,58580000,43330000,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,11.5,10.6,0.0544346277876782,0.0266568500099005,1627083.33333333,1593916.11334753,1125000,0.0593073127494557,0.0222702757124186,1604629.62962963,1244283.91270577,1500000,4.64455651247519,4.68230581684287,184,328,26855000,20141000,23.0857142857143,3.94669341207154,22,17,33,24.3703703703704,3.75300519730175,24,18,31,0.722222208976746,0.222222223877907,0.0555555559694767,184.58332824707,169,199,7.78414154052734,0.592592597007751,0.296296298503876,0.111111111938953,182.518524169922,172,197,6.50662612915039,10
"D1","14_15","25/10/14","Augsburg","Freiburg","15:30",28324,30660,2,0,"H",1,0,"H",15,10,4,3,17,13,2,5,3,1,0,0,42430000,56900000,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,5.3,6.7,0.0511273490707196,0.0225559204992911,1212142.85714286,1077005.95947037,1e+06,0.0578806588810882,0.0245473255477549,1896666.66666667,1627622.66989482,1375000,4.54527724686661,4.60704120620484,219,355,22379000,29093000,24.5428571428571,4.91843678501242,25,17,37,24.1333333333333,3.84476556141232,24,19,34,0.800000011920929,0.200000002980232,0,183,174,193,5.16207885742188,0.633333325386047,0.133333340287209,0.233333334326744,183.800003051758,172,196,5.76792573928833,10
"D1","14_15","25/10/14","Dortmund","Hannover","15:30",80667,80645,0,1,"A",0,0,"D",17,7,4,3,13,18,14,1,3,4,0,1,329800000,78050000,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,14.6,9.1,0.0597817612600172,0.0327547342329902,8913513.51351351,9812661.76419355,5e+06,0.0596280821645153,0.0310566535930868,2230000,2324963.90140947,1500000,4.52648538773202,4.68975739838286,108,213,36925000,32450000,24.0285714285714,4.0125806541687,24,17,34,24.6,4.40259663640188,24,17,32,0.72972971200943,0.162162154912949,0.10810811072588,183.297302246094,170,193,5.81599760055542,0.714285731315613,0.257142871618271,0.0285714287310839,183.457138061523,171,196,7.7964653968811,10
"D1","14_15","25/10/14","Ein Frankfurt","Stuttgart","15:30",49700,51500,4,5,"A",1,2,"A",21,20,13,10,17,18,3,9,5,3,1,0,73980000,97900000,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,8.3,6.5,0.0592261184481253,0.0258927851147919,2465833.33333333,2173270.22531075,2500000,0.0609745409472257,0.0276412076138924,3263333.33333333,2971669.93830442,2500000,4.90469816233473,4.81620858411873,78,206,23498000,27974000,24.1,4.61410879802373,24,17,35,23.7,3.45591280754207,23.5,18,30,0.800000011920929,0.200000002980232,0,183.733337402344,170,196,6.01683473587036,0.766666650772095,0.233333334326744,0,183.800003051758,171,194,6.1273832321167,10
"D1","14_15","25/10/14","Hertha","Hamburg","15:30",58768,74244,3,0,"H",0,0,"D",15,10,6,3,15,21,4,1,0,2,0,0,76480000,114950000,0,6,9,0,0,0,1,0,0,0,0,0,0,0,0,13.9,8.6,0.0492411365836597,0.0159078032503263,2549166.66666667,1761018.68404499,2500000,0.0600152192804292,0.033699429806745,3025000,3423169.89138184,2250000,4.48291029708383,4.7283618184242,103,288,21260000,24617000,25.3,3.46554469023269,26,17,32,24.7142857142857,4.30076009516014,24,18,34,0.600000023841858,0.333333343267441,0.0333333350718021,182.633331298828,173,194,6.17828989028931,0.631578922271729,0.315789461135864,0.0526315793395042,182.342102050781,166,195,7.24951553344727,10
"D1","14_15","25/10/14","Hoffenheim","Paderborn","15:30",25712,30150,1,0,"H",0,0,"D",19,11,5,1,14,15,6,4,2,3,0,0,100030000,22450000,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,5,6.9,0.0832014565716231,0.0498681232382898,3334166.66666667,4078114.77755211,2500000,0.0487844802357131,0.0130701945214274,801785.714285714,485040.893500071,8e+05,4.4371447276028,4.49566350936051,293,377,25736000,19022000,23.3666666666667,3.75484871717742,24,17,30,25.1428571428571,3.84256504466079,25,17,33,0.833333313465118,0.100000001490116,0.0666666701436043,184.466659545898,172,199,6.31764554977417,0.642857134342194,0.214285716414452,0.142857149243355,184.178573608398,174,194,5.99415493011475,10
"D1","14_15","25/10/14","Leverkusen","Schalke 04","18:30",30210,30210,1,0,"H",0,0,"D",24,4,7,1,8,17,8,3,1,4,1,0,166500000,213380000,0,6,9,0,0,0,1,0,0,0,0,0,0,0,0,9.3,16,0.0749259095596879,0.0364643710981494,6405769.23076923,6237238.15425541,3e+06,0.0665163500236285,0.0387385722458508,5927083.33333333,6999452.79359195,3750000,4.62044688606533,4.48063581177038,59,76,35807000,34688000,23.9230769230769,4.77914602061817,24,17,33,23.1428571428571,4.47213595499958,22.5,17,34,0.884615361690521,0.0769230797886848,0.0384615398943424,184.576919555664,172,196,5.60837268829346,0.777777791023254,0.194444447755814,0.0277777779847383,184.944442749023,172,196,6.77788209915161,10
"D1","14_15","26/10/14","M'gladbach","Bayern Munich","17:30",54010,54010,0,0,"D",0,0,"D",11,20,5,5,8,11,4,10,1,3,0,0,107330000,564180000,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,12.7,4.7,0.0670345698437356,0.0299975328066985,3975000,3577352.89057478,4e+06,0.0606354035868817,0.0303323732838514,17096212.1212121,17104487.4065215,1e+07,4.47718685718435,4.87034422373184,319,638,33569000,38044000,24.8518518518519,4.82050945289598,24,18,35,24.5151515151515,5.06396187046546,24,17,35,0.666666686534882,0.259259253740311,0.0740740746259689,182.777770996094,170,194,6.53589677810669,0.787878811359406,0.212121218442917,0,181.454544067383,169,194,7.74633359909058,10
"D1","14_15","26/10/14","Wolfsburg","Mainz","15:30",26238,30000,3,0,"H",1,0,"H",24,16,12,4,16,15,10,3,1,3,0,0,176130000,76900000,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,5.4,6.8,0.0638827249140047,0.0305493915806713,5870833.33333333,5620327.99804029,4250000,0.0496826388618796,0.0219048610841019,2136111.11111111,1896903.95085398,1500000,5.02918104067239,4.68165297045811,223,403,31331000,30212000,24.9333333333333,3.65087508535815,25,19,34,24.0571428571429,4.02614909599854,23,17,35,0.733333349227905,0.200000002980232,0.0666666701436043,185.733337402344,172,198,6.12475681304932,0.722222208976746,0.194444447755814,0.0833333358168602,182.027770996094,165,196,7.31138467788696,10
"D1","14_15","31/10/14","Schalke 04","Augsburg","20:30",60000,61973,1,0,"H",1,0,"H",13,20,7,5,10,16,4,2,2,2,0,0,213380000,42430000,0,5,10,0,0,1,0,0,0,0,0,0,0,0,0,16,5.3,0.0665163500236285,0.0387385722458508,5927083.33333333,6999452.79359195,3750000,0.0511273490707196,0.0225559204992911,1212142.85714286,1077005.95947037,1e+06,4.48063581177038,4.54527724686661,312,606,34688000,22379000,23.1428571428571,4.47213595499958,22.5,17,34,24.5428571428571,4.91843678501242,25,17,37,0.777777791023254,0.194444447755814,0.0277777779847383,184.944442749023,172,196,6.77788209915161,0.800000011920929,0.200000002980232,0,183,174,193,5.16207885742188,10
"D1","14_15","01/11/14","Bayern Munich","Dortmund","18:30",71137,75000,2,1,"H",0,1,"A",25,10,14,4,13,5,9,2,1,2,0,0,564180000,329800000,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,4.7,14.6,0.0606354035868817,0.0303323732838514,17096212.1212121,17104487.4065215,1e+07,0.0597817612600172,0.0327547342329902,8913513.51351351,9812661.76419355,5e+06,4.87034422373184,4.52648538773202,326,604,38044000,36925000,24.5151515151515,5.06396187046546,24,17,35,24.0285714285714,4.0125806541687,24,17,34,0.787878811359406,0.212121218442917,0,181.454544067383,169,194,7.74633359909058,0.72972971200943,0.162162154912949,0.10810811072588,183.297302246094,170,193,5.81599760055542,11
"D1","14_15","01/11/14","Hamburg","Leverkusen","15:30",52990,57000,1,0,"H",1,0,"H",5,11,1,2,29,25,1,3,6,3,0,0,114950000,166500000,0,6,10,0,0,1,0,0,0,0,0,0,0,0,0,8.6,9.3,0.0600152192804292,0.033699429806745,3025000,3423169.89138184,2250000,0.0749259095596879,0.0364643710981494,6405769.23076923,6237238.15425541,3e+06,4.7283618184242,4.62044688606533,248,406,24617000,35807000,24.7142857142857,4.30076009516014,24,18,34,23.9230769230769,4.77914602061817,24,17,33,0.631578922271729,0.315789461135864,0.0526315793395042,182.342102050781,166,195,7.24951553344727,0.884615361690521,0.0769230797886848,0.0384615398943424,184.576919555664,172,196,5.60837268829346,11
"D1","14_15","01/11/14","Hannover","Ein Frankfurt","15:30",42200,49000,1,0,"H",0,0,"D",14,6,3,4,13,20,10,4,2,2,0,0,78050000,73980000,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,9.1,8.3,0.0596280821645153,0.0310566535930868,2230000,2324963.90140947,1500000,0.0592261184481253,0.0258927851147919,2465833.33333333,2173270.22531075,2500000,4.68975739838286,4.90469816233473,147,354,32450000,23498000,24.6,4.40259663640188,24,17,32,24.1,4.61410879802373,24,17,35,0.714285731315613,0.257142871618271,0.0285714287310839,183.457138061523,171,196,7.7964653968811,0.800000011920929,0.200000002980232,0,183.733337402344,170,196,6.01683473587036,11
"D1","14_15","01/11/14","Mainz","Werder Bremen","15:30",31017,34000,1,2,"A",1,1,"D",21,9,3,7,17,15,8,1,4,3,0,0,76900000,58580000,0,6,10,0,0,0,1,0,0,0,0,0,0,0,0,6.8,11.5,0.0496826388618796,0.0219048610841019,2136111.11111111,1896903.95085398,1500000,0.0544346277876782,0.0266568500099005,1627083.33333333,1593916.11334753,1125000,4.68165297045811,4.64455651247519,274,480,30212000,26855000,24.0571428571429,4.02614909599854,23,17,35,23.0857142857143,3.94669341207154,22,17,33,0.722222208976746,0.194444447755814,0.0833333358168602,182.027770996094,165,196,7.31138467788696,0.722222208976746,0.222222223877907,0.0555555559694767,184.58332824707,169,199,7.78414154052734,11
"D1","14_15","01/11/14","Stuttgart","Wolfsburg","15:30",50050,60441,0,4,"A",0,2,"A",13,15,4,6,13,11,4,6,1,0,0,0,97900000,176130000,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,6.5,5.4,0.0609745409472257,0.0276412076138924,3263333.33333333,2971669.93830442,2500000,0.0638827249140047,0.0305493915806713,5870833.33333333,5620327.99804029,4250000,4.81620858411873,5.02918104067239,268,527,27974000,31331000,23.7,3.45591280754207,23.5,18,30,24.9333333333333,3.65087508535815,25,19,34,0.766666650772095,0.233333334326744,0,183.800003051758,171,194,6.1273832321167,0.733333349227905,0.200000002980232,0.0666666701436043,185.733337402344,172,198,6.12475681304932,11
"D1","14_15","02/11/14","FC Koln","Freiburg","17:30",49500,50000,0,1,"A",0,0,"D",10,8,3,3,5,12,5,2,1,3,0,0,43330000,56900000,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,10.6,6.7,0.0593073127494557,0.0222702757124186,1604629.62962963,1244283.91270577,1500000,0.0578806588810882,0.0245473255477549,1896666.66666667,1627622.66989482,1375000,4.68230581684287,4.60704120620484,184,433,20141000,29093000,24.3703703703704,3.75300519730175,24,18,31,24.1333333333333,3.84476556141232,24,19,34,0.592592597007751,0.296296298503876,0.111111111938953,182.518524169922,172,197,6.50662612915039,0.633333325386047,0.133333340287209,0.233333334326744,183.800003051758,172,196,5.76792573928833,11
"D1","14_15","02/11/14","M'gladbach","Hoffenheim","15:30",52409,54010,3,1,"H",2,1,"H",13,15,7,3,15,12,6,3,1,1,0,0,107330000,100030000,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,12.7,5,0.0670345698437356,0.0299975328066985,3975000,3577352.89057478,4e+06,0.0832014565716231,0.0498681232382898,3334166.66666667,4078114.77755211,2500000,4.47718685718435,4.4371447276028,210,329,33569000,25736000,24.8518518518519,4.82050945289598,24,18,35,23.3666666666667,3.75484871717742,24,17,30,0.666666686534882,0.259259253740311,0.0740740746259689,182.777770996094,170,194,6.53589677810669,0.833333313465118,0.100000001490116,0.0666666701436043,184.466659545898,172,199,6.31764554977417,11
"D1","14_15","02/11/14","Paderborn","Hertha","17:30",14630,15000,3,1,"H",1,1,"D",18,10,6,4,14,27,6,1,0,2,0,0,22450000,76480000,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,6.9,13.9,0.0487844802357131,0.0130701945214274,801785.714285714,485040.893500071,8e+05,0.0492411365836597,0.0159078032503263,2549166.66666667,1761018.68404499,2500000,4.49566350936051,4.48291029708383,234,439,19022000,21260000,25.1428571428571,3.84256504466079,25,17,33,25.3,3.46554469023269,26,17,32,0.642857134342194,0.214285716414452,0.142857149243355,184.178573608398,174,194,5.99415493011475,0.600000023841858,0.333333343267441,0.0333333350718021,182.633331298828,173,194,6.17828989028931,11
"D1","14_15","07/11/14","Hertha","Hannover","20:30",39710,74244,0,2,"A",0,1,"A",7,12,1,5,24,22,4,7,3,2,0,0,76480000,78050000,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,13.9,9.1,0.0492411365836597,0.0159078032503263,2549166.66666667,1761018.68404499,2500000,0.0596280821645153,0.0310566535930868,2230000,2324963.90140947,1500000,4.48291029708383,4.68975739838286,104,285,21260000,32450000,25.3,3.46554469023269,26,17,32,24.6,4.40259663640188,24,17,32,0.600000023841858,0.333333343267441,0.0333333350718021,182.633331298828,173,194,6.17828989028931,0.714285731315613,0.257142871618271,0.0285714287310839,183.457138061523,171,196,7.7964653968811,11
"D1","14_15","08/11/14","Augsburg","Paderborn","15:30",27755,30660,3,0,"H",1,0,"H",11,16,4,3,16,13,3,6,2,3,0,0,42430000,22450000,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,5.3,6.9,0.0511273490707196,0.0225559204992911,1212142.85714286,1077005.95947037,1e+06,0.0487844802357131,0.0130701945214274,801785.714285714,485040.893500071,8e+05,4.54527724686661,4.49566350936051,347,514,22379000,19022000,24.5428571428571,4.91843678501242,25,17,37,25.1428571428571,3.84256504466079,25,17,33,0.800000011920929,0.200000002980232,0,183,174,193,5.16207885742188,0.642857134342194,0.214285716414452,0.142857149243355,184.178573608398,174,194,5.99415493011475,11
"D1","14_15","08/11/14","Ein Frankfurt","Bayern Munich","15:30",51500,51500,0,4,"A",0,1,"A",6,19,2,9,21,15,4,8,2,1,0,0,73980000,564180000,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,8.3,4.7,0.0592261184481253,0.0258927851147919,2465833.33333333,2173270.22531075,2500000,0.0606354035868817,0.0303323732838514,17096212.1212121,17104487.4065215,1e+07,4.90469816233473,4.87034422373184,189,392,23498000,38044000,24.1,4.61410879802373,24,17,35,24.5151515151515,5.06396187046546,24,17,35,0.800000011920929,0.200000002980232,0,183.733337402344,170,196,6.01683473587036,0.787878811359406,0.212121218442917,0,181.454544067383,169,194,7.74633359909058,11
"D1","14_15","08/11/14","Freiburg","Schalke 04","15:30",24000,24000,2,0,"H",1,0,"H",19,11,9,4,13,13,3,1,1,3,0,0,56900000,213380000,0,6,11,0,0,0,1,0,0,0,0,0,0,0,0,6.7,16,0.0578806588810882,0.0245473255477549,1896666.66666667,1627622.66989482,1375000,0.0665163500236285,0.0387385722458508,5927083.33333333,6999452.79359195,3750000,4.60704120620484,4.48063581177038,258,513,29093000,34688000,24.1333333333333,3.84476556141232,24,19,34,23.1428571428571,4.47213595499958,22.5,17,34,0.633333325386047,0.133333340287209,0.233333334326744,183.800003051758,172,196,5.76792573928833,0.777777791023254,0.194444447755814,0.0277777779847383,184.944442749023,172,196,6.77788209915161,11
"D1","14_15","08/11/14","Hoffenheim","FC Koln","15:30",30150,30150,3,4,"A",3,3,"D",22,11,6,7,15,12,7,4,1,2,0,0,100030000,43330000,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,5,10.6,0.0832014565716231,0.0498681232382898,3334166.66666667,4078114.77755211,2500000,0.0593073127494557,0.0222702757124186,1604629.62962963,1244283.91270577,1500000,4.4371447276028,4.68230581684287,137,286,25736000,20141000,23.3666666666667,3.75484871717742,24,17,30,24.3703703703704,3.75300519730175,24,18,31,0.833333313465118,0.100000001490116,0.0666666701436043,184.466659545898,172,199,6.31764554977417,0.592592597007751,0.296296298503876,0.111111111938953,182.518524169922,172,197,6.50662612915039,11
"D1","14_15","08/11/14","Leverkusen","Mainz","15:30",29714,30210,0,0,"D",0,0,"D",24,6,6,1,17,20,13,0,1,3,0,0,166500000,76900000,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,9.3,6.8,0.0749259095596879,0.0364643710981494,6405769.23076923,6237238.15425541,3e+06,0.0496826388618796,0.0219048610841019,2136111.11111111,1896903.95085398,1500000,4.62044688606533,4.68165297045811,111,213,35807000,30212000,23.9230769230769,4.77914602061817,24,17,33,24.0571428571429,4.02614909599854,23,17,35,0.884615361690521,0.0769230797886848,0.0384615398943424,184.576919555664,172,196,5.60837268829346,0.722222208976746,0.194444447755814,0.0833333358168602,182.027770996094,165,196,7.31138467788696,11
"D1","14_15","08/11/14","Werder Bremen","Stuttgart","18:30",40284,42100,2,0,"H",1,0,"H",12,8,4,1,13,13,4,4,1,1,0,0,58580000,97900000,0,6,11,0,0,1,0,0,0,0,0,0,0,0,0,11.5,6.5,0.0544346277876782,0.0266568500099005,1627083.33333333,1593916.11334753,1125000,0.0609745409472257,0.0276412076138924,3263333.33333333,2971669.93830442,2500000,4.64455651247519,4.81620858411873,319,632,26855000,27974000,23.0857142857143,3.94669341207154,22,17,33,23.7,3.45591280754207,23.5,18,30,0.722222208976746,0.222222223877907,0.0555555559694767,184.58332824707,169,199,7.78414154052734,0.766666650772095,0.233333334326744,0,183.800003051758,171,194,6.1273832321167,11
"D1","14_15","09/11/14","Dortmund","M'gladbach","17:30",80667,80645,1,0,"H",0,0,"D",22,1,6,0,7,11,7,0,3,2,0,0,329800000,107330000,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,14.6,12.7,0.0597817612600172,0.0327547342329902,8913513.51351351,9812661.76419355,5e+06,0.0670345698437356,0.0299975328066985,3975000,3577352.89057478,4e+06,4.52648538773202,4.47718685718435,84,97,36925000,33569000,24.0285714285714,4.0125806541687,24,17,34,24.8518518518519,4.82050945289598,24,18,35,0.72972971200943,0.162162154912949,0.10810811072588,183.297302246094,170,193,5.81599760055542,0.666666686534882,0.259259253740311,0.0740740746259689,182.777770996094,170,194,6.53589677810669,11
"D1","14_15","09/11/14","Wolfsburg","Hamburg","15:30",30000,30000,2,0,"H",1,0,"H",13,10,5,2,12,14,2,1,2,3,0,0,176130000,114950000,0,7,11,0,0,0,1,0,0,0,0,0,0,0,0,5.4,8.6,0.0638827249140047,0.0305493915806713,5870833.33333333,5620327.99804029,4250000,0.0600152192804292,0.033699429806745,3025000,3423169.89138184,2250000,5.02918104067239,4.7283618184242,132,221,31331000,24617000,24.9333333333333,3.65087508535815,25,19,34,24.7142857142857,4.30076009516014,24,18,34,0.733333349227905,0.200000002980232,0.0666666701436043,185.733337402344,172,198,6.12475681304932,0.631578922271729,0.315789461135864,0.0526315793395042,182.342102050781,166,195,7.24951553344727,11
"D1","14_15","22/11/14","Bayern Munich","Hoffenheim","15:30",71000,75000,4,0,"H",2,0,"H",17,11,9,5,16,17,9,5,2,2,0,1,564180000,100030000,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,4.7,5,0.0606354035868817,0.0303323732838514,17096212.1212121,17104487.4065215,1e+07,0.0832014565716231,0.0498681232382898,3334166.66666667,4078114.77755211,2500000,4.87034422373184,4.4371447276028,205,322,38044000,25736000,24.5151515151515,5.06396187046546,24,17,35,23.3666666666667,3.75484871717742,24,17,30,0.787878811359406,0.212121218442917,0,181.454544067383,169,194,7.74633359909058,0.833333313465118,0.100000001490116,0.0666666701436043,184.466659545898,172,199,6.31764554977417,11
"D1","14_15","22/11/14","FC Koln","Hertha","18:30",49200,50000,1,2,"A",0,1,"A",12,10,2,6,11,14,3,5,0,3,0,0,43330000,76480000,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,10.6,13.9,0.0593073127494557,0.0222702757124186,1604629.62962963,1244283.91270577,1500000,0.0492411365836597,0.0159078032503263,2549166.66666667,1761018.68404499,2500000,4.68230581684287,4.48291029708383,258,575,20141000,21260000,24.3703703703704,3.75300519730175,24,18,31,25.3,3.46554469023269,26,17,32,0.592592597007751,0.296296298503876,0.111111111938953,182.518524169922,172,197,6.50662612915039,0.600000023841858,0.333333343267441,0.0333333350718021,182.633331298828,173,194,6.17828989028931,11
"D1","14_15","22/11/14","Hannover","Leverkusen","15:30",40800,49000,1,3,"A",0,0,"D",10,20,5,4,16,16,2,3,3,1,0,0,78050000,166500000,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,9.1,9.3,0.0596280821645153,0.0310566535930868,2230000,2324963.90140947,1500000,0.0749259095596879,0.0364643710981494,6405769.23076923,6237238.15425541,3e+06,4.68975739838286,4.62044688606533,191,274,32450000,35807000,24.6,4.40259663640188,24,17,32,23.9230769230769,4.77914602061817,24,17,33,0.714285731315613,0.257142871618271,0.0285714287310839,183.457138061523,171,196,7.7964653968811,0.884615361690521,0.0769230797886848,0.0384615398943424,184.576919555664,172,196,5.60837268829346,11
"D1","14_15","22/11/14","Mainz","Freiburg","15:30",27000,34000,2,2,"D",1,1,"D",11,10,2,3,15,13,9,3,0,1,0,0,76900000,56900000,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,6.8,6.7,0.0496826388618796,0.0219048610841019,2136111.11111111,1896903.95085398,1500000,0.0578806588810882,0.0245473255477549,1896666.66666667,1627622.66989482,1375000,4.68165297045811,4.60704120620484,134,273,30212000,29093000,24.0571428571429,4.02614909599854,23,17,35,24.1333333333333,3.84476556141232,24,19,34,0.722222208976746,0.194444447755814,0.0833333358168602,182.027770996094,165,196,7.31138467788696,0.633333325386047,0.133333340287209,0.233333334326744,183.800003051758,172,196,5.76792573928833,11
"D1","14_15","22/11/14","M'gladbach","Ein Frankfurt","15:30",54010,54010,1,3,"A",1,0,"H",9,25,3,13,10,16,8,11,1,3,1,0,107330000,73980000,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,12.7,8.3,0.0670345698437356,0.0299975328066985,3975000,3577352.89057478,4e+06,0.0592261184481253,0.0258927851147919,2465833.33333333,2173270.22531075,2500000,4.47718685718435,4.90469816233473,124,255,33569000,23498000,24.8518518518519,4.82050945289598,24,18,35,24.1,4.61410879802373,24,17,35,0.666666686534882,0.259259253740311,0.0740740746259689,182.777770996094,170,194,6.53589677810669,0.800000011920929,0.200000002980232,0,183.733337402344,170,196,6.01683473587036,11
"D1","14_15","22/11/14","Paderborn","Dortmund","15:30",15000,15000,2,2,"D",0,2,"A",8,13,4,5,15,11,1,6,3,1,0,0,22450000,329800000,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,6.9,14.6,0.0487844802357131,0.0130701945214274,801785.714285714,485040.893500071,8e+05,0.0597817612600172,0.0327547342329902,8913513.51351351,9812661.76419355,5e+06,4.49566350936051,4.52648538773202,68,98,19022000,36925000,25.1428571428571,3.84256504466079,25,17,33,24.0285714285714,4.0125806541687,24,17,34,0.642857134342194,0.214285716414452,0.142857149243355,184.178573608398,174,194,5.99415493011475,0.72972971200943,0.162162154912949,0.10810811072588,183.297302246094,170,193,5.81599760055542,11
"D1","14_15","22/11/14","Schalke 04","Wolfsburg","15:30",60989,61973,3,2,"H",3,1,"H",9,17,6,2,10,16,2,7,1,1,0,0,213380000,176130000,1,6,12,0,0,1,0,0,0,0,0,0,0,0,0,16,5.4,0.0665163500236285,0.0387385722458508,5927083.33333333,6999452.79359195,3750000,0.0638827249140047,0.0305493915806713,5870833.33333333,5620327.99804029,4250000,4.48063581177038,5.02918104067239,167,319,34688000,31331000,23.1428571428571,4.47213595499958,22.5,17,34,24.9333333333333,3.65087508535815,25,19,34,0.777777791023254,0.194444447755814,0.0277777779847383,184.944442749023,172,196,6.77788209915161,0.733333349227905,0.200000002980232,0.0666666701436043,185.733337402344,172,198,6.12475681304932,11
